지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 나타난날(yyyymmdd),최고기온(°C),최고기온 나타난날(yyyymmdd),평균최저기온(°C),평균최고기온(°C),평균 해면기압(hPa),합계 강수량(mm),일 최다 강수량(mm),일 최다 강수량 나타난날(yyyymmdd),평균 상대습도(%),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균 풍속(m/s),최다 풍향(16방위),합계 소형 증발량(mm),합계 대형 증발량(mm)
239,세종,2020,13.1,-13.8,20201231,34.8,20200825,8.5,18.5,1017,1685.8,120.4,20200713,66.7,2176,48.77,,1.4,290,,
239,세종,2021,13.5,-19.1,20210109,34.8,20210728,8.8,18.9,1016.5,1104.6,63.6,20210901,66.8,2179,48.94,0,1.4,90,,
243,부안,2010,12.8,-12,20100114,34.6,20100821,8.4,17.9,1015.6,1253.6,80,20100711,73.2,1972.3,44.31,,1.9,320,,
243,부안,2011,12.5,-17,20110102,35.4,20110805,8.1,17.5,1016.7,1237.7,217.5,20110809,74.8,1989.7,44.69,,1.8,320,,
243,부안,2012,12.5,-12.6,20121227,36.1,20120806,8.1,17.5,1016.3,1503.7,165,20120830,71.6,2023.2,45.35,,1.9,320,,
243,부안,2013,12.9,-15.8,20130104,36.2,20130808,8.4,18.1,1016.5,1157.9,119.5,20130824,71.1,2139.3,48.06,,1.9,320,,
243,부안,2014,13.1,-13.2,20141218,35.2,20140731,8.6,18.4,1016.9,1188.5,95.5,20140825,70.9,2048.8,46.03,,1.7,320,,
243,부안,2015,13.5,-12.2,20150103,35.5,20150807,9.2,18.7,1016.8,924.1,52,20150711,71.6,2107.5,47.34,,1.7,320,,
243,부안,2016,13.8,-15.6,20160125,35.1,20160820,9.5,19,1016.9,1075.5,93,20160917,72.2,2102.3,47.12,,1.7,320,,
243,부안,2017,13.2,-9.7,20171214,35.8,20170805,8.6,18.7,1017.3,906.5,121,20170715,70.3,2322.7,52.18,,1.7,290,,
243,부안,2018,13.3,-14.6,20180207,38,20180801,8.8,18.8,1017.2,1359,159,20180701,71.1,2348.2,52.75,,1.7,290,,
243,부안,2019,13.7,-8.2,20190127,35.8,20190810,9.1,19.1,1017,1087.5,85,20190922,72.5,2386.6,53.61,,1.6,290,,
243,부안,2020,13.5,-11.1,20201231,34.5,20200825,9.4,18.5,1017.1,1694.8,143.1,20200808,77.8,2111.3,47.32,,1.6,290,,
243,부안,2021,14,-18.6,20210108,35,20210722,9.6,19.3,1016.8,1354,87.9,20210823,76.3,2143.3,48.14,,1.5,290,,
244,임실,2010,11.5,-15.5,20100101,34.5,20100804,6.1,18,1016.7,1795.1,126.5,20100816,70.3,1813.6,40.74,,1.6,270,,
244,임실,2011,10.7,-18.7,20110110,34.1,20110805,5,17.3,1017.2,1700,234,20110809,68.8,1963.6,44.11,,1.5,320,,
244,임실,2012,10.6,-17.8,20120126,35.7,20120805,5,16.9,1016.4,1503.9,83.5,20120904,68.7,1951.1,43.73,,1.5,320,,
244,임실,2013,11.2,-21.5,20130104,34.8,20130811,5.6,17.6,1016.5,1400,149.5,20130705,70.6,2067.1,46.44,,1.5,320,,
244,임실,2014,11.5,-13.4,20140123,34.2,20140731,5.8,18.1,1016.9,1340.5,104.5,20140718,71.7,1974.8,44.36,,1.3,320,,
244,임실,2015,12.1,-15,20150103,35.6,20150807,6.5,18.6,1016.8,843.1,73,20151001,71.8,1964.9,44.14,,1.3,320,,
244,임실,2016,12.5,-20.6,20160125,36.3,20160821,7,19.1,1016.9,1326.5,112.5,20160917,72.4,1965.9,44.07,,1.3,320,,
244,임실,2017,11.6,-14.9,20171214,36.5,20170806,5.6,18.6,1017.2,958.3,61,20170911,70.5,2182.1,49.02,,1.2,320,,
244,임실,2018,12,-20,20180112,37.5,20180815,6,18.8,1017.1,1468.2,131.5,20180826,71.3,2205.6,49.54,,1.2,320,,
244,임실,2019,12.2,-12.4,20190127,35.3,20190805,6.4,19.1,1016.7,1069.7,93.5,20191002,72.1,2095.8,47.08,,1.3,320,,
244,임실,2020,12,-13.2,20201231,32.7,20200819,6.9,18,1017.2,1869.8,195.5,20200808,77.6,1986.3,44.52,,1.1,320,,
244,임실,2021,12.5,-22.8,20210108,33.6,20210731,7.2,18.7,1016.8,1259.2,76.6,20210810,76.7,2080.1,46.73,,1.1,320,,
245,정읍,2010,13.7,-11.8,20100101,35.6,20100801,9.1,18.9,1015.9,1748.3,117.5,20100711,67.8,1863.1,41.85,,1.5,110,,
245,정읍,2011,13,-14.4,20110117,35.9,20110805,8.4,18.4,1016.8,1654,420,20110809,67.5,1939.8,43.58,,1.4,110,,
245,정읍,2012,13.1,-13.2,20121226,37.8,20120801,8.4,18.4,1016.3,1473.4,214.5,20120830,66.6,1985.7,44.51,,1.4,110,,
245,정읍,2013,13.7,-14.5,20130104,37.1,20130821,8.9,19.3,1016.4,1061.9,115,20130705,67.4,2363.6,53.1,,1.4,110,,
245,정읍,2014,13.7,-11.4,20141218,37.3,20140731,9,19.3,1016.7,1261.2,159,20140818,69.3,2217.4,49.82,,1.4,110,,
245,정읍,2015,14.1,-10.1,20150209,36.6,20150807,9.5,19.7,1016.7,988.5,64.5,20151001,74.5,1690,37.97,22,1.4,110,,
245,정읍,2016,14.3,-14.7,20160125,36.4,20160811,9.7,19.7,1016.8,1279.5,125.5,20160917,72.3,2248.8,50.41,,1.4,110,,
245,정읍,2017,13.1,-10.9,20171214,35.8,20170805,8.1,18.8,1017,938.2,85.2,20170821,73.1,2415.3,54.26,,1.5,360,,
245,정읍,2018,13.1,-14.7,20180207,38.4,20180802,8.4,18.7,1016.9,1305,93.7,20180627,78.6,2391.5,53.72,,1.6,20,,
245,정읍,2019,13.3,-8,20190127,34.7,20190810,8.5,18.8,1016.6,1246.7,131.1,20190727,75.3,2023.6,45.46,,,360,,
245,정읍,2020,13.2,-10.9,20201231,34,20200825,8.8,18.5,1016.7,1718.9,176.6,20200808,71.8,1997.8,45.89,,1.6,20,,
245,정읍,2021,13.8,-17.6,20210108,34.8,20210725,9.1,19.2,1016.4,1354.6,93.9,20210824,71.3,2236,50.23,,1.6,230,,
247,남원,2010,11.6,-18.3,20100101,34.7,20100821,6.2,18,1017,1423.3,169.5,20100711,71.8,1886.4,42.38,,1.5,340,,
247,남원,2011,12,-17,20110101,35.1,20110720,6.3,18.5,1017.1,1342.5,163,20110917,69.8,2112.9,47.47,,1.6,340,,
247,남원,2012,11.9,-15.2,20120126,35.9,20120805,6.3,18.3,1016.2,1518.1,109,20120713,69.9,2332.2,52.28,,1.6,340,,
247,남원,2013,12.6,-18.4,20130104,35.5,20130812,7.1,18.9,1016.1,1396.6,178,20130705,68.1,2390,53.7,,1.6,50,,
247,남원,2014,12.7,-11,20140114,34.6,20140731,7.6,18.7,1015.9,1259.5,86.4,20140818,68.2,2177.6,48.93,,1.8,50,,
247,남원,2015,12.8,-11.9,20150209,35.9,20150807,7.8,18.8,1016,869,67.2,20151001,68,2148.7,48.38,0,1.8,50,,
247,남원,2016,13.5,-17,20160125,36.2,20160812,8.5,19.3,1016,1388.5,113.4,20160917,67.6,2176.3,48.79,,1.7,50,,
247,남원,2017,12.7,-13.1,20170123,37,20170806,7.2,19.2,1016.5,851.3,82.1,20170911,65.1,2362.1,53.07,,1.6,70,,
247,남원,2018,13,-16.4,20180112,37.5,20180728,7.7,19.2,1016.9,1431.7,158.9,20180826,66.8,2418.1,54.33,,1.7,20,,
247,남원,2019,13.3,-10.1,20190127,35.4,20190803,8,19.6,1016.6,1332.8,144.1,20190715,67.9,2315.4,52.02,,1.6,360,,
247,남원,2020,13.1,-12.3,20201231,34.7,20200820,8.1,19.1,1017.1,2007.2,289.4,20200808,73.4,2162.1,48.47,,1.7,70,,
247,남원,2021,13.4,-19.7,20210108,34.8,20210731,8.3,19.6,1017,1136.8,73.6,20210707,73.3,2214,50.22,,1.8,70,,
248,장수,2010,11,-17,20100108,33.6,20100809,5.6,17.1,1016.4,1888.8,176.5,20100816,72.4,1877.4,42.17,,1.8,360,,
248,장수,2011,10.4,-21.2,20110117,32.8,20110720,4.8,16.5,1016.8,1811.5,141,20110709,71.5,1986,44.61,,1.9,200,,
248,장수,2012,10.2,-19.2,20120203,34.1,20120806,4.7,16.3,1016,1910.8,127.5,20120813,72.7,1928,43.22,,1.9,200,,
248,장수,2013,10.7,-23.3,20130104,33.8,20130811,5.1,17,1016.2,1574.2,189.5,20130705,73.6,2069,46.48,,1.9,360,,
248,장수,2014,11,-17.2,20140122,32.4,20140531,5.4,17.4,1016.6,1321.4,87,20140818,76.4,1948.5,43.77,,1.7,360,,
248,장수,2015,11.5,-14.6,20150103,34.2,20150807,5.9,17.9,1016.5,1012.2,103,20151001,74.8,1965,44.15,,1.7,340,,
248,장수,2016,11.7,-17.5,20160125,34.1,20160824,6.1,18,1016.6,1485.8,116,20160917,74.3,2013.2,45.13,,1.7,360,,
248,장수,2017,10.8,-16.6,20170125,35.3,20170806,4.8,17.5,1016.9,1128.1,89,20170911,71.3,2187.8,49.15,,1.7,360,,
248,장수,2018,11.1,-19.4,20180111,36.5,20180814,5.2,17.7,1016.9,1665,174,20180826,70.4,2194.7,49.3,,1.7,360,,
248,장수,2019,11.4,-13.6,20190127,33.9,20190802,5.6,18,1016.6,1262.8,94,20191002,71.3,2098.2,47.14,,1.5,360,,
248,장수,2020,11.2,-13.1,20201231,33.2,20200820,6,17.3,1016.8,2126,237,20200808,78.4,1988.7,44.58,,1.5,360,,
248,장수,2021,11.6,-24.1,20210108,33.1,20210730,6,17.9,1016.7,1345.2,107.7,20210824,77.4,1959.2,44.01,,1.4,360,,
251,고창군,2010,13.6,-12.3,20100114,35.3,20100820,9,18.8,1016,1784.8,115.5,20100711,72.5,1832.8,41.18,4006.52,1.9,140,,
251,고창군,2011,13.2,-13.5,20110116,35.6,20110805,8.5,18.5,1016.5,1565.8,279,20110809,70.4,1923.2,43.21,4727.22,1.8,360,,
251,고창군,2012,13.2,-12.9,20121226,36.4,20120806,8.5,18.4,1015.7,1535,187.5,20120830,68.7,1915.1,42.94,5109.11,1.9,360,,
251,고창군,2013,13.5,-13.7,20130104,36.6,20130808,8.8,19,1015.9,1079.5,138,20130824,69.3,2022.9,45.45,5297.86,1.8,140,,
251,고창군,2014,13.9,-9.5,20141219,36.6,20140731,9.1,19.6,1016.2,1332.7,155,20140818,70.3,1948.8,43.79,5194.28,1.7,320,,
251,고창군,2015,13.9,-10.9,20150103,36.2,20150807,9.3,19.5,1016.2,966.3,68,20151001,72.1,1982.2,44.54,5215.73,1.6,320,,
251,고창군,2016,14.3,-13,20160125,37,20160812,9.7,19.8,1016.2,1126.1,112.5,20160917,74.3,1972.9,44.24,5236.64,1.7,320,645.2,451.9
251,고창군,2017,13.5,-10,20171214,36.2,20170805,8.3,19.4,1016.6,1063.3,109,20170715,73.8,2164.6,48.64,5118.04,1.6,320,1297.6,908.5
251,고창군,2018,12.8,-15.6,20180207,37.7,20180802,7.9,18.7,1016.5,1314.1,122,20180627,72.8,2176.8,49.02,3075.02,2,20,1003.4,702.6
251,고창군,2019,13.2,-8.3,20190116,34.5,20190803,8.3,18.9,1016.1,1121.7,96.1,20190922,71.9,2218.9,49.86,5073.83,1.5,360,1273.9,891.1
251,고창군,2020,13.3,-11,20201231,33.7,20200825,8.7,18.7,1016.3,1671.7,230.5,20200808,71.7,2110.1,47.31,5221.44,1.6,340,1269.2,888.2
251,고창군,2021,14,-18.1,20210108,35.2,20210721,9.1,19.6,1016.4,1174.6,71.7,20210824,71,2160.2,48.54,5340.31,1.5,340,1357.5,949.3
252,영광군,2010,13,-11.7,20100114,34.7,20100809,8.5,18.1,1016.4,1521.5,146.5,20100711,74.3,1843.9,41.43,5455.02,2.5,360,,
252,영광군,2011,12.5,-14.5,20110102,35.6,20110719,8.1,17.6,1017,1297.1,297,20110809,75.5,1999.8,44.94,5357.92,2.5,360,,
252,영광군,2012,12.6,-13.1,20121226,35.9,20120805,8.2,17.5,1016.1,1679.9,174.5,20120830,74.5,2277,51.05,3960.08,2.5,360,,
252,영광군,2013,13.1,-14.3,20130104,36.3,20130822,8.4,18.3,1016.3,1204.8,159,20130705,,2399.2,53.91,5504.26,2.5,360,,
252,영광군,2014,13.2,-13,20141219,36,20140731,8.4,18.6,1016.6,1433.9,213,20140818,74.6,2301.6,51.72,5341.24,2.3,360,,
252,영광군,2015,13.5,-11.4,20150103,35.9,20150807,8.9,18.8,1016.6,962.6,66.5,20151001,73.8,2360.9,53.05,5046.22,2.3,360,,
252,영광군,2016,13.7,-13.2,20160124,35.1,20160812,9.2,18.8,1016.7,1209.3,127.5,20160917,73.6,2351.9,52.73,5266.41,2.3,20,692.3,484.7
252,영광군,2017,12.9,-9.9,20171214,35.8,20170805,8,18.6,1017.1,841.7,76,20170911,71.9,2564,57.61,5629.53,2.2,360,1427.3,999.9
252,영광군,2018,13.1,-15.2,20180127,37.6,20180802,8.4,18.7,1017,1378,121.5,20181005,73.8,2548.7,57.27,5591.41,2.1,360,1414.3,990.1
252,영광군,2019,13.3,-8.9,20190127,34.9,20190806,8.6,18.6,1016.8,1205.3,93.7,20190922,75.8,2341.2,52.92,5339.12,1.7,360,1224.8,857
252,영광군,2020,13.3,-9.9,20201231,34.5,20200825,9,18.4,1017.1,1787.9,191.6,20200729,75.9,2250.8,50.47,5269.95,1.7,360,1251.6,875.3
252,영광군,2021,14,-17.4,20210108,35.5,20210722,9.4,19.4,1016.7,1202.6,100.4,20210706,73.8,2284,51.32,5366.94,1.6,360,1328.7,930.6
253,김해시,2010,15.5,-7.9,20101225,36.4,20100821,11.3,20.4,1016.6,1353.4,120.5,20100711,62.4,2377.3,53.42,4902.84,2.1,320,,
253,김해시,2011,15.3,-13.6,20110116,35.6,20110901,11.3,20.1,1016.9,1537.5,143,20110727,60.8,2186.4,49.13,4921.35,2.3,320,,
253,김해시,2012,14.6,-9.2,20120203,37.9,20120805,10.6,19.5,1016.1,1432.2,118.5,20120711,58,2494.7,55.94,5077.18,2.3,320,,
253,김해시,2013,14.9,-12,20130208,39.2,20130810,10.5,20.3,1016.2,1057.2,100,20130707,57.8,2696.4,60.6,5376.09,2.3,320,,
253,김해시,2014,14.8,-6.9,20140110,35.4,20140731,10.7,20,1016.8,1634.8,217.5,20140818,59.9,2435.3,54.73,4848.58,2,320,,
253,김해시,2015,15.3,-7.9,20150209,36.7,20150808,11.2,20.6,1016.8,1034.6,57,20150723,60.8,2408.4,54.47,4187.49,2,320,,
253,김해시,2016,15.4,-10.4,20160124,36.7,20160811,11.4,20.6,1016.8,1634,140.5,20161005,66.5,2295.7,51.47,3823.01,2.1,320,537.5,375.4
253,김해시,2017,14.6,-8.4,20171212,38,20170807,10.1,20.2,1016.7,755.8,142.3,20170911,62.8,2648.9,59.72,4151.57,2.2,320,1279.9,895.4
253,김해시,2018,14.8,-12.4,20180207,38.5,20180805,10.5,20.3,1017,1469.7,93.8,20180901,65.5,2567.9,58,4405.28,2.1,320,1312.8,918.7
253,김해시,2019,15.5,-5.2,20190201,36.6,20190805,11.2,21.1,1016.5,1494,171.5,20190720,64.8,2531.1,57.02,4557.41,2.1,320,1354.5,948.9
253,김해시,2020,14.8,-8.9,20201231,35.8,20200820,10.6,20.2,1017.2,1702.5,107.8,20200710,66,2362.1,52.96,5349.13,1.9,320,1443.6,1011.5
253,김해시,2021,15.1,-13.9,20210108,37.5,20210806,10.7,20.6,1016.9,1552.6,151.7,20210706,66.7,2243,51.66,5368.73,1.7,320,1382.6,966.9
254,순창군,2010,12.4,-15.2,20100101,34.8,20100809,7.4,18.2,1016.7,1768,196,20100711,70.6,1875,42.13,5084.61,1.8,270,,
254,순창군,2011,12.6,-15.4,20110113,35.6,20110720,7.4,18.6,1017.1,1442,93,20110809,67.8,2119.6,47.62,5778.53,1.8,270,,
254,순창군,2012,12.5,-14.7,20120126,37.5,20120805,7.4,18.3,1016.3,1607.9,85.5,20120830,67.3,2343.1,52.53,5420.61,1.8,270,,
254,순창군,2013,13,-16.7,20130104,36.3,20130811,7.7,19.2,1016.5,1303.1,209.5,20130705,69.3,2411.2,54.18,5676.9,1.7,270,,
254,순창군,2014,13.1,-11.7,20140122,36.3,20140731,7.8,19.4,1016.9,1476.9,123,20140817,70.3,2286.4,51.38,5676.62,1.6,270,,
254,순창군,2015,13.3,-12.7,20150103,35.6,20150807,8,19.5,1016.9,1061.1,67.5,20151001,72.6,2279.5,51.22,5811.54,1.6,270,,
254,순창군,2016,12.7,-17.7,20160125,35.4,20160811,7.5,18.7,1017,1509.9,142,20160917,73,2328.3,52.2,6000.28,1.7,270,709,495.9
254,순창군,2017,12.2,-14.8,20170123,36.7,20170806,6.6,18.7,1017.2,1023.2,83.5,20170715,70.2,2538.4,57.04,6268.54,1.7,270,1525.9,1068.5
254,순창군,2018,12.8,-16.2,20180112,38.1,20180727,7.4,19.2,1017.2,1523.3,118.5,20180827,73.8,2523.4,56.7,3706.59,1.4,270,1006.1,703.7
254,순창군,2019,13,-10.7,20190127,36,20190805,7.6,19.5,1016.8,1284.2,115,20191002,73.1,2296.4,51.71,3677.27,1.5,270,997.6,698.8
254,순창군,2020,13,-12.6,20201231,34.8,20200820,8,18.9,1016.7,2133.7,361.3,20200808,74.5,2033.1,45.58,5270.98,1.8,270,1307.5,914.7
254,순창군,2021,13.6,-21.5,20210108,35.2,20210806,8.4,19.8,1016.7,1232.6,71.9,20210827,75.3,2109.9,47.41,5458.4,1.5,270,1353.6,948
255,북창원,2010,14.1,-9.2,20101225,35.2,20100821,9.9,19,1015.7,1287,95.5,20100711,63.3,2033.9,45.71,5051.69,1.5,340,,
255,북창원,2011,13.9,-13.3,20110116,33.7,20110901,9.8,18.9,1016.1,1495.8,190,20110709,59.3,2059.3,46.28,5167.4,1.6,340,,
255,북창원,2012,13.7,-10.8,20120202,35.6,20120801,9.6,18.6,1015.3,1828.5,232.5,20120917,,2137.2,47.92,5275.51,1.7,340,,
255,북창원,2013,14.5,-11.5,20130208,36.6,20130811,10,19.7,1015.4,1114.9,114.5,20130528,58.4,2350.1,52.81,5619.6,1.6,340,,
255,북창원,2014,14.4,-7.3,20141217,36.7,20140731,10,19.6,1015.9,1549.4,243.5,20140825,66.6,2033.8,45.71,5157.87,1.5,340,,
255,북창원,2015,14.5,-8.9,20150209,35.3,20150806,10.2,19.8,1015.9,1101.1,64.5,20150712,69,2133,47.93,5310.74,1.3,340,,
255,북창원,2016,14.9,-11.3,20160124,36.3,20160812,10.7,19.9,1015.9,1985.7,219.5,20161005,68.6,2206.6,49.48,4580.77,1.4,340,554.7,387.8
255,북창원,2017,14.7,-9,20170115,37.2,20170806,10.1,20.3,1016.1,945.7,94,20170911,62.8,2529.1,56.83,5085.83,1.4,340,1342.7,940.7
255,북창원,2018,14.4,-11.7,20180127,37.3,20180720,10,19.8,1016.5,1654.9,156.5,20181006,65.5,2360.3,53.05,3450.24,1.5,340,1001.1,701.6
255,북창원,2019,14.2,-6.8,20191206,34.9,20190813,9.7,19.8,1016,1675.3,170.5,20190922,66,2357.4,53.43,3506.08,1.3,340,991,693.5
255,북창원,2020,15.2,-7.7,20201231,36.9,20200820,10.9,20.5,1016.1,1798.6,149,20200907,67.3,2203.5,49.83,5356.42,1.5,320,1372.5,959.2
255,북창원,2021,15.8,-11.7,20210108,37.4,20210806,11.3,21.3,1016.1,1555.8,169.4,20210706,68.8,2138.3,48.05,5420.38,1.4,320,1374.3,962.8
256,주암,2010,13,-12.7,20100101,35.4,20100821,8,19.3,1016.5,1859.1,154.5,20100711,73.8,1737.1,39.04,,1.5,320,883.8,484.7
256,주암,2011,,-13.2,20110102,35.3,20110720,,,,1762,196,20110807,,1872,43.44,,,320,162.1,
256,주암,2012,,-12.6,20120126,32.6,20120529,,,,403.1,70.5,20120330,,806.6,43.42,,,320,,
257,양산시,2010,14.7,-8.3,20100114,36,20100821,10.3,19.7,1017,1462.5,133,20100711,61.4,2097.7,47.13,4861.16,2.6,230,,
257,양산시,2011,14.6,-11.7,20110116,35.3,20110901,10.5,19.5,1017.3,1606.4,193.5,20110709,57.5,2106.6,47.34,4946.87,2.7,230,,
257,양산시,2012,14.3,-9.6,20120202,36,20120731,10.1,19.1,1016.6,1621.4,140,20120917,57.2,2196.9,49.26,4993.66,2.6,230,,
257,양산시,2013,15,-10.2,20130208,38.1,20130811,10.4,20.4,1016.6,1092.3,98.5,20130528,55.6,2631.8,59.14,5316.02,2.4,230,,
257,양산시,2014,14.6,-6.8,20141219,36.9,20140731,10.1,20.1,1017.2,1767.4,267,20140818,62.7,2339.1,52.56,5323.63,2.4,230,,
257,양산시,2015,14.9,-7.6,20150209,37.4,20150807,10.4,20.4,1017.2,1236,73.5,20150723,62.8,2355.2,52.93,5379.43,2.4,230,,
257,양산시,2016,15.3,-10.5,20160124,37.5,20160814,10.8,20.7,1017.3,1978.8,277.5,20161005,65.8,2165.5,48.56,3623.6,2.3,230,557.6,390.8
257,양산시,2017,15.1,-8.5,20171214,38.7,20170807,10.1,21,1017.2,720.2,121.5,20170911,65,2468.5,55.47,3987.01,2.3,230,1286.8,901.3
257,양산시,2018,14.8,-11.1,20180127,39.1,20180814,10,20.5,1017.5,1589.2,159,20181006,67.7,2282.9,51.3,2804.91,2.3,230,987.3,692.3
257,양산시,2019,15.4,-6,20190127,36.9,20190804,10.6,21.3,1017,1536.1,214.5,20190720,67.1,2264.7,50.89,3207.56,2.1,230,1094.8,766.2
257,양산시,2020,15,-8.2,20201231,37.8,20200820,10.4,20.7,1017.1,1892.5,195.5,20200907,67.7,2131.8,47.8,5246.76,2.2,230,1474.3,1032.2
257,양산시,2021,15.4,-10.9,20210108,37.8,20210806,10.7,21.1,1016.2,1708.2,200.5,20210706,69.5,2131.7,47.9,5481.33,2.2,230,1484.1,1038
258,보성군,2010,,-7.5,20101225,33.7,20100802,,,,1640.8,189.5,20100518,,1905.4,46.9,4842.86,,270,,
258,보성군,2011,13.7,-9.5,20110116,35.7,20110719,9.2,18.7,1016.9,1680.2,260.5,20110709,68.3,2323.6,52.22,5538.65,3.3,270,,
258,보성군,2012,13.6,-9.9,20120126,35.1,20120801,9.1,18.4,1016.1,1779.9,165,20120823,70.7,2216.2,49.7,5396.77,3.1,270,,
258,보성군,2013,14.2,-9.8,20130111,36.7,20130810,9.4,19.5,1016.4,1313.8,183.5,20130527,68.4,2461.1,55.3,5773.6,2.9,270,,
258,보성군,2014,14.2,-8.9,20140110,34.1,20140731,9.2,19.5,1016.7,1619.2,170.5,20140924,66,2215.5,49.77,5383.44,2.7,270,,
258,보성군,2015,14.6,-6.8,20150209,34.8,20150809,9.9,19.7,1016.7,1211.6,96,20150511,65.9,2212.9,49.73,5408.94,2.7,270,,
258,보성군,2016,14.7,-9.6,20160124,36.1,20160811,10.1,19.7,1016.8,1599.8,168,20160917,69.8,2263.3,50.87,4308.9,2.5,270,590.5,413.6
258,보성군,2017,14.1,-8.7,20171214,35.5,20170724,8.8,19.9,1017,918.1,93,20171001,67.7,2569.3,57.74,4465.38,1.7,290,1212.9,847.8
258,보성군,2018,14.1,-11.6,20180112,36.2,20180805,9.1,19.4,1017,1430.1,112,20180628,70.8,2502,56.21,3412.02,,290,991.3,695.1
258,보성군,2019,14.3,-8.3,20190104,35.1,20190814,9.3,19.8,1016.6,1527.2,162.5,20191002,70.1,2498.2,56.14,3517.16,3,290,1171.6,819.9
258,보성군,2020,14.6,-7.6,20201231,35.1,20200819,9.8,19.8,1016.5,1716.2,100.1,20200629,73.3,2231.1,50.03,5478.84,3.2,290,1482.6,1038
258,보성군,2021,15,-11.9,20210108,35.1,20210807,10,20.5,1016,1708.3,279.2,20210706,73.9,2348.6,52.78,5776.85,3,290,1567.2,1097.2
259,강진군,2010,13.3,-9.8,20101231,33.8,20100802,8.9,18.2,1016.8,1556.9,107,20100810,73.7,1950.7,43.83,5954.77,2.7,320,,
259,강진군,2011,13.1,-11.1,20110102,35,20110719,8.7,18.1,1017.3,1439.1,207,20110709,71.4,2131.5,47.89,7148.98,2.7,320,,
259,강진군,2012,13.1,-10.6,20120126,34.8,20120801,8.7,18,1016.5,1703.4,201,20120828,69.3,2129.7,47.76,3804.88,2.9,320,,
259,강진군,2013,13.6,-10.7,20130111,35.8,20130810,8.8,19,1016.8,1205.3,106,20130824,69.8,2523.4,56.7,4504.89,2.7,320,,
259,강진군,2014,13.6,-8.9,20140110,33.3,20140731,8.8,19.1,1017,1513.2,201,20140802,71.8,2254.2,50.65,6812.97,2.4,320,,
259,강진군,2015,13.9,-6.6,20150209,34,20150809,9.3,19.3,1017.1,1240.4,105,20150821,73.9,2208.9,49.63,5091.35,2.4,320,,
259,강진군,2016,14.4,-9.5,20160124,37,20160811,10,19.6,1017.1,1619.4,131.5,20160917,75.8,2143.4,48.06,3791.26,2.3,320,515.6,360.1
259,강진군,2017,,-7.3,20170128,37,20170806,8.8,19.7,,816.2,107,20170706,,2367.3,53.88,4629.84,2.3,320,1205.7,844.2
259,강진군,2018,14,-12.7,20180112,37.4,20180727,9.3,19.5,1017.3,1634.5,241,20180823,71.9,2348.3,52.76,3858.51,2.4,320,1094.1,765.4
259,강진군,2019,14.3,-6,20190104,35,20190806,9.4,19.8,1016.9,1481.6,137.5,20191002,69.5,2306,51.82,5164.77,2.2,320,1342.2,939.7
259,강진군,2020,14.2,-7.6,20201231,34.3,20200818,9.6,19.5,1017.2,1654.4,112,20200826,71.1,2196.6,49.25,4965.57,2.2,320,1335.7,935
259,강진군,2021,14.8,-14.3,20210108,35.2,20210807,10,20.5,1014.7,1494.8,210.9,20210706,73.8,2103.1,47.37,5436.5,1.8,90,1404.3,982.4
260,장흥,2010,13.6,-11.8,20100114,34.7,20100802,8.7,19.1,1016.3,1748.8,137.5,20100828,70.5,1821.1,40.92,,2.6,360,,
260,장흥,2011,13.5,-13.1,20110101,36.1,20110719,8.4,19,1016.8,1583.8,188.5,20110709,70.1,2040.3,45.86,,2.5,160,,
260,장흥,2012,13.3,-11.5,20120126,35.3,20120801,8.6,18.5,1015.9,1774.7,157,20120828,71.6,1903,42.67,,2.3,320,,
260,장흥,2013,13.7,-11.6,20130111,36.6,20130810,8.5,19.5,1016.2,1157.3,161,20130527,74.6,2128.3,47.83,,2.1,20,,
260,장흥,2014,13.7,-10.2,20140110,33.2,20140731,8.6,19.5,1016.5,1546,213.5,20140802,75.8,1956.4,43.97,,2,20,,
260,장흥,2015,13.9,-8,20150214,35.3,20150809,8.9,19.5,1016.5,1161,142.5,20150712,76.5,2020.6,45.41,0,1.9,340,,
260,장흥,2016,14.3,-10.5,20160124,36.2,20160813,9.5,19.5,1016.4,1513.2,130.8,20160917,76.1,2096.1,47,,1.8,340,,
260,장흥,2017,13.8,-8.8,20171214,35.6,20170806,8.2,19.8,1016.7,969.7,112.7,20170706,72.5,2337.3,52.53,,1.8,340,,
260,장흥,2018,13.8,-13.2,20180112,36.8,20180727,8.5,19.5,1016.6,1410.9,146.3,20180823,74.7,2152.3,48.37,,1.8,340,,
260,장흥,2019,14.2,-8.2,20190104,34.5,20190814,8.8,20,1016.2,1517.4,180.4,20191002,72.5,2280.1,51.24,,1.8,340,,
260,장흥,2020,13.7,-9.3,20201216,34.4,20200819,8.6,19.2,1016.5,1692.2,96.3,20200826,73.9,2198.6,49.3,,1.7,340,,
260,장흥,2021,14.2,-15.3,20210108,34.5,20210807,9,20,1016.3,1475.5,211.2,20210706,75.3,2332.5,52.42,,1.6,340,,
261,해남,2010,13.7,-9.1,20100114,34.5,20100821,8.8,18.9,1015.3,1495.5,106.5,20100810,74.1,1811.8,40.71,,2.3,290,,
261,해남,2011,13,-11.3,20110102,34.3,20110719,8.2,18.4,1016.4,1498.9,178,20110709,73.7,1971.9,44.31,,2.2,290,,
